EXPERIMENT DATA:,Movie Task
Start Time,25.850710400030948
ESQ,327.821418800042,,Distracting_response,9.0,Movie Task,1,12,,Marker Started at 9,Movie Task-c4
ESQ,327.82376300008036,,Problem_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,329.1543875000207,,Problem_response,4.0,Movie Task,1,12,,Marker Started at 4,Movie Task-c4
ESQ,329.1558801000938,,Words_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,330.5382881000405,,Words_response,7.0,Movie Task,1,12,,Marker Started at 7,Movie Task-c4
ESQ,330.53929960005917,,Deliberate_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,331.60565780010074,,Deliberate_response,6.0,Movie Task,1,12,,Marker Started at 6,Movie Task-c4
Movie prompt 2 c4.mp4,331.636455400032,,,,Movie Task,1,12,,0,
ESQ,19104.203322199988,,Self_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19105.805884800036,,Self_response,4.0,Movie Task,1,12,,Marker Started at 4,Movie Task-c4
ESQ,19105.80908580008,,Detailed_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19107.007290100097,,Detailed_response,9.0,Movie Task,1,12,,Marker Started at 9,Movie Task-c4
ESQ,19107.011173200095,,Intrusive_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19108.08790360007,,Intrusive_response,2.0,Movie Task,1,12,,Marker Started at 2,Movie Task-c4
ESQ,19108.09175620007,,Future_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19109.238201500033,,Future_response,2.0,Movie Task,1,12,,Marker Started at 2,Movie Task-c4
ESQ,19109.244749500067,,Sounds_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19110.371365900035,,Sounds_response,5.0,Movie Task,1,12,,Marker Started at 5,Movie Task-c4
ESQ,19110.37604510004,,Focus_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19111.4728015,,Focus_response,8.0,Movie Task,1,12,,Marker Started at 8,Movie Task-c4
ESQ,19111.4769119001,,Knowledge_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19112.62026330002,,Knowledge_response,10.0,Movie Task,1,12,,Marker Started at 10,Movie Task-c4
ESQ,19112.62488150003,,Words_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19113.671804800048,,Words_response,6.0,Movie Task,1,12,,Marker Started at 6,Movie Task-c4
ESQ,19113.676216199994,,Problem_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19114.721048200037,,Problem_response,8.0,Movie Task,1,12,,Marker Started at 8,Movie Task-c4
ESQ,19114.7223255001,,Past_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19115.8722151001,,Past_response,6.0,Movie Task,1,12,,Marker Started at 6,Movie Task-c4
ESQ,19115.875276800012,,Images_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19116.97282870009,,Images_response,10.0,Movie Task,1,12,,Marker Started at 10,Movie Task-c4
ESQ,19116.976565500023,,Deliberate_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19118.038864800008,,Deliberate_response,9.0,Movie Task,1,12,,Marker Started at 9,Movie Task-c4
ESQ,19118.042590300087,,Distracting_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19119.13844770007,,Distracting_response,8.0,Movie Task,1,12,,Marker Started at 8,Movie Task-c4
ESQ,19119.141955700004,,Absorption_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19120.306097300025,,Absorption_response,3.0,Movie Task,1,12,,Marker Started at 3,Movie Task-c4
ESQ,19120.308148900047,,Emotion_start,,Movie Task,1,12,,,Movie Task-c4
ESQ,19121.45580430003,,Emotion_response,2.0,Movie Task,1,12,,Marker Started at 2,Movie Task-c4
