 
Runtime Mod,-7
EXPERIMENT DATA:,Movie Task
Start Time,53.77714020002168
ESQ,6246.931370900013,,Words_response,5.0,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,6248.001045400044,,Past_response,3.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,6249.195855400001,,Intrusive_response,3.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,6250.439187100041,,Future_response,3.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,6251.605269899999,,Images_response,6.0,Movie Task,1,1,,Marker Started at 6,Movie Task-summer
ESQ,6252.882732000027,,Focus_response,4.0,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,6253.896122800012,,Distracting_response,9.0,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,6255.06400990003,,Problem_response,7.0,Movie Task,1,1,,Marker Started at 7,Movie Task-summer
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,6255.076257500041,,,,,,,,,
ESQ,7030.409050700022,,Emotion_response,8.0,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
ESQ,7031.471451600024,,Other_response,9.0,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,7032.811869700032,,Distracting_response,3.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,7033.958308100002,,Images_response,4.0,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,7034.992527100025,,Intrusive_response,3.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,7036.103618599998,,Focus_response,10.0,Movie Task,1,1,,Marker Started at 10,Movie Task-summer
ESQ,7037.374590700027,,Problem_response,4.0,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,7038.4722721000435,,Deliberate_response,8.0,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
ESQ,7039.576168400003,,Self_response,5.0,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,7040.597373800003,,Absorption_response,9.0,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,7041.680423300015,,Sounds_response,3.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,7042.923728300026,,Words_response,9.0,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,7043.951089300041,,Future_response,8.0,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
ESQ,7044.993219399999,,Detailed_response,5.0,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,7046.006989700021,,Knowledge_response,8.0,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
ESQ,7047.17399380001,,Past_response,8.0,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,7047.187553000054,,,,,,,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,7059.999313200009
ESQ,9799.425354700012,,Intrusive_response,3.0,Experience Sampling Questions,1,1,,Marker Started at 3,Movie Task-Movie Task-summer
ESQ,9800.446485700028,,Images_response,10.0,Experience Sampling Questions,1,1,,Marker Started at 10,Movie Task-Movie Task-summer
ESQ,9801.751698100008,,Knowledge_response,10.0,Experience Sampling Questions,1,1,,Marker Started at 10,Movie Task-Movie Task-summer
ESQ,9802.883753100003,,Past_response,3.0,Experience Sampling Questions,1,1,,Marker Started at 3,Movie Task-Movie Task-summer
ESQ,9804.035782300052,,Absorption_response,5.0,Experience Sampling Questions,1,1,,Marker Started at 5,Movie Task-Movie Task-summer
ESQ,9805.169420999999,,Other_response,10.0,Experience Sampling Questions,1,1,,Marker Started at 10,Movie Task-Movie Task-summer
ESQ,9806.57924240001,,Problem_response,3.0,Experience Sampling Questions,1,1,,Marker Started at 3,Movie Task-Movie Task-summer
ESQ,9807.654858900001,,Emotion_response,7.0,Experience Sampling Questions,1,1,,Marker Started at 7,Movie Task-Movie Task-summer
ESQ,9808.897470400028,,Future_response,8.0,Experience Sampling Questions,1,1,,Marker Started at 8,Movie Task-Movie Task-summer
ESQ,9810.210785000003,,Deliberate_response,2.0,Experience Sampling Questions,1,1,,Marker Started at 2,Movie Task-Movie Task-summer
ESQ,9811.406183600018,,Focus_response,9.0,Experience Sampling Questions,1,1,,Marker Started at 9,Movie Task-Movie Task-summer
ESQ,9812.723816500045,,Words_response,7.0,Experience Sampling Questions,1,1,,Marker Started at 7,Movie Task-Movie Task-summer
ESQ,9813.836406300019,,Detailed_response,9.0,Experience Sampling Questions,1,1,,Marker Started at 9,Movie Task-Movie Task-summer
ESQ,9814.904949100048,,Self_response,6.0,Experience Sampling Questions,1,1,,Marker Started at 6,Movie Task-Movie Task-summer
ESQ,9816.09238060005,,Distracting_response,4.0,Experience Sampling Questions,1,1,,Marker Started at 4,Movie Task-Movie Task-summer
ESQ,9817.107671000005,,Sounds_response,5.0,Experience Sampling Questions,1,1,,Marker Started at 5,Movie Task-Movie Task-summer
 
Runtime Mod,-5
